sha,date,kind,parents,prs,capabilities,inMain,inDev,title,attribution,url
9028745970de0c285b126e98ccea29114fbca639,2026-09-15T09:48:26+08:00,PR-child,0830465b6d383064871f7cc45eaebb7d72a6fa35,"254,274","C16,C17,C21",False,True,docs(bot-work): T1d packet: keep the Pilot first-run tour off the Bot page,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/9028745970de0c285b126e98ccea29114fbca639
0830465b6d383064871f7cc45eaebb7d72a6fa35,2026-09-15T09:42:22+08:00,PR-child,745834a850cc532dbd9dac1ec33f71eb3ee96355,"254,274","C16,C17,C21",False,True,docs(walls): record popover fix landing and 5.0 preview plan,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/0830465b6d383064871f7cc45eaebb7d72a6fa35
745834a850cc532dbd9dac1ec33f71eb3ee96355,2026-09-15T09:39:32+08:00,PR-child,aeb73a9aa2716e68ad9248f7e211965153be963f,"254,274","C16,C17,C21",False,True,build(web): package anchored avatar popover,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/745834a850cc532dbd9dac1ec33f71eb3ee96355
aeb73a9aa2716e68ad9248f7e211965153be963f,2026-09-15T09:39:18+08:00,PR-child,faad77e3559948374fcdb173f588629dd2b51908,"254,274","C16,C17,C21",False,True,fix(web): anchor Bot avatar popover under the avatar and offer 10 shapes,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/aeb73a9aa2716e68ad9248f7e211965153be963f
faad77e3559948374fcdb173f588629dd2b51908,2026-09-14T18:14:24+08:00,PR-child,941ec26ca5fc575371ca47bf7e3b601257fd92e0,"254,274","C16,C17,C21",False,True,build(web): package create-in-chat Bot flow,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/faad77e3559948374fcdb173f588629dd2b51908
941ec26ca5fc575371ca47bf7e3b601257fd92e0,2026-09-14T18:14:17+08:00,merge,0604126e0caecdabb4d77f08dd17a91b16496de5 269bf20941185917feae00dec86fc0e9025922d2,"254,274","C16,C17,C21",False,True,merge: bot/T1c-create-in-chat into task branch (create a Bot in chat),旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/941ec26ca5fc575371ca47bf7e3b601257fd92e0
269bf20941185917feae00dec86fc0e9025922d2,2026-09-14T18:01:40+08:00,PR-child,0604126e0caecdabb4d77f08dd17a91b16496de5,"254,274","C16,C17,C21",False,True,"feat(web): create a Bot in chat: wizard naming, inline header edit, standing rules",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/269bf20941185917feae00dec86fc0e9025922d2
0604126e0caecdabb4d77f08dd17a91b16496de5,2026-09-14T17:31:53+08:00,PR-child,acf82749304f1343c8fefa81c641f4fb76f1875c,"254,274","C16,C17,C21",False,True,"docs(bot-work): Bot integration branch is dev-pre, dev stays on the 4.21.x line",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/0604126e0caecdabb4d77f08dd17a91b16496de5
acf82749304f1343c8fefa81c641f4fb76f1875c,2026-09-14T16:11:29+08:00,PR-child,f63d1cb93f84a1f28d223d135c4233322f4473c6,"254,274","C16,C17,C21",False,True,build(web): package geometric avatars and session isolation,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/acf82749304f1343c8fefa81c641f4fb76f1875c
f63d1cb93f84a1f28d223d135c4233322f4473c6,2026-09-14T16:11:24+08:00,PR-child,e68c874390c925dd335e24eecc6ceba48841d0eb,"254,274","C16,C17,C21",False,True,chore(web): drop duplicate file_lock imports left by the merge,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/f63d1cb93f84a1f28d223d135c4233322f4473c6
e68c874390c925dd335e24eecc6ceba48841d0eb,2026-09-14T16:10:28+08:00,merge,4d870f40c72ecb0cb459ea6f0e201fe936b1afb0 065cf8565a6f2555aed17092815e4340a86cde22,"254,274","C16,C17,C21",False,True,Merge remote-tracking branch 'origin/dev' into bot/land-20260914,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/e68c874390c925dd335e24eecc6ceba48841d0eb
4d870f40c72ecb0cb459ea6f0e201fe936b1afb0,2026-09-14T16:10:28+08:00,PR-child,c28232916bacd745a452c3a152c406a3b836d0f6,"254,274","C16,C17,C21",False,True,"docs(mms-web): record avatar system, session isolation and delivery state",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/4d870f40c72ecb0cb459ea6f0e201fe936b1afb0
c28232916bacd745a452c3a152c406a3b836d0f6,2026-09-14T16:10:28+08:00,PR-child,a19d640040d231839ec6b0c55e544d87b64ab11d,"254,274","C16,C17,C21",False,True,feat(web): geometric Bot avatars with a ten-shape picker,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/c28232916bacd745a452c3a152c406a3b836d0f6
a19d640040d231839ec6b0c55e544d87b64ab11d,2026-09-14T16:10:28+08:00,PR-child,184a753dfd07ca800431d168d6e790419c23f056,"254,274","C16,C17,C21",False,True,"fix(web): mark Bot sessions owner=bot, hide them from Pilot, skip planner for direct-first tasks",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/a19d640040d231839ec6b0c55e544d87b64ab11d
184a753dfd07ca800431d168d6e790419c23f056,2026-09-14T16:02:52+08:00,PR-child,0d9a7ffa11c7ef485324df54c2793e49599ca749,"254,274","C16,C17,C21",False,True,"docs(bot-work): add T1c packet, create-in-chat naming and standing rules",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/184a753dfd07ca800431d168d6e790419c23f056
065cf8565a6f2555aed17092815e4340a86cde22,2026-09-13T10:55:51+08:00,merge,0d9a7ffa11c7ef485324df54c2793e49599ca749 dff2781eda16216687d77f17b832fbb7c48aa102,"244,272","C09,C22",True,True,Merge pull request #244 from CtriXin/codex/windows-verified-integration-20260913,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/065cf8565a6f2555aed17092815e4340a86cde22
dff2781eda16216687d77f17b832fbb7c48aa102,2026-09-13T10:42:04+08:00,PR-child,b320c197fb70fff610715967b595c51fd8f0895c,"244,272","C09,C22",True,True,test(windows): skip POSIX-only CLI resolver cases on win32,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/dff2781eda16216687d77f17b832fbb7c48aa102
b320c197fb70fff610715967b595c51fd8f0895c,2026-09-13T10:32:25+08:00,PR-child,5cc78f0d050dda54ceb0961985a660add295e69a,"244,272","C09,C22",True,True,fix(web): route Bot store locks through the cross-platform file_lock shim,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/b320c197fb70fff610715967b595c51fd8f0895c
5cc78f0d050dda54ceb0961985a660add295e69a,2026-09-13T10:10:19+08:00,merge,0d9a7ffa11c7ef485324df54c2793e49599ca749 352dddc0358d59ff1c147cc05b8e91063b7be8be,"244,272","C09,C22",True,True,Merge branch 'codex/stride-855b1bed42aa43bb-windows' into codex/windows-verified-integration-20260913,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/5cc78f0d050dda54ceb0961985a660add295e69a
352dddc0358d59ff1c147cc05b8e91063b7be8be,2026-09-13T01:09:55+08:00,PR-child,b4c43fc9f205b3529b965367dcc3675ca4dfcc78,"244,272","C09,C22",True,True,fix(windows): resolve Pi .cmd/.exe instead of the extensionless npm shim,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/352dddc0358d59ff1c147cc05b8e91063b7be8be
0d9a7ffa11c7ef485324df54c2793e49599ca749,2026-09-13T01:07:11+08:00,merge,db56f1bfa377aad1a311306c11e5f12018c66a15 55b5e4daa1291650ef9f6384e9478ba2277cf296,"242,272","C16,C17,C19,C20",True,True,merge: Bot 工作台与 Pilot 设置更新,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/0d9a7ffa11c7ef485324df54c2793e49599ca749
55b5e4daa1291650ef9f6384e9478ba2277cf296,2026-09-13T00:56:49+08:00,PR-child,b5a35ffeef74a4f2902735e9fd019a526d5328d9,"242,272","C16,C17,C19,C20",True,True,build(web): package merged bot and settings UI,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/55b5e4daa1291650ef9f6384e9478ba2277cf296
b5a35ffeef74a4f2902735e9fd019a526d5328d9,2026-09-13T00:54:15+08:00,PR-child,7693b0d7a360f64dd4f3db40e2bc36cde0c8c35c,"242,272","C16,C17,C19,C20",True,True,fix(web): route bot artifact copy through safe clipboard helper,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/b5a35ffeef74a4f2902735e9fd019a526d5328d9
7693b0d7a360f64dd4f3db40e2bc36cde0c8c35c,2026-09-13T00:51:30+08:00,merge,66b93efeba681f3fd62527696d1ae226d7a9e5ea 3ef30a2520c3e48c198fb62b397cea061bd640fa,"243,242,272","C12,C15",True,True,merge: pilot settings and update history into bot task,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/7693b0d7a360f64dd4f3db40e2bc36cde0c8c35c
3ef30a2520c3e48c198fb62b397cea061bd640fa,2026-09-13T00:28:44+08:00,PR-child,ef42a3d2c37093afe304b1ea9f6bed102ecdf6db,"243,242,272","C12,C15",True,True,fix(pilot): do not print a release's upgrade notice twice in the help guide,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/3ef30a2520c3e48c198fb62b397cea061bd640fa
ef42a3d2c37093afe304b1ea9f6bed102ecdf6db,2026-09-13T00:27:38+08:00,PR-child,25161653b5c61e9df15524deaf0a49c341b5d287,"243,242,272","C12,C15",True,True,fix(pilot): serve real release notes to the help guide's update history,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/ef42a3d2c37093afe304b1ea9f6bed102ecdf6db
25161653b5c61e9df15524deaf0a49c341b5d287,2026-09-13T00:27:38+08:00,PR-child,66b93efeba681f3fd62527696d1ae226d7a9e5ea,"243,242,272","C12,C15",True,True,"feat(pilot): runtime settings tab, update history in the help guide, settings insets",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/25161653b5c61e9df15524deaf0a49c341b5d287
66b93efeba681f3fd62527696d1ae226d7a9e5ea,2026-09-13T00:21:53+08:00,PR-child,e03e5024b4aff7897246dd915caa4cf3cdbbebd0,"242,272","C16,C17,C19,C20",True,True,build(web): rebuild mms_web_static after T1b/T3b merges,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/66b93efeba681f3fd62527696d1ae226d7a9e5ea
e03e5024b4aff7897246dd915caa4cf3cdbbebd0,2026-09-13T00:21:32+08:00,merge,7e5d9a32408d3c982e6548b9b6693527fc7ba215 05fe716933b29fa75921e54baa600e6baa30b1e8,"242,272","C16,C17,C19,C20",True,True,merge: bot/T3b-peer-messages into task branch,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/e03e5024b4aff7897246dd915caa4cf3cdbbebd0
7e5d9a32408d3c982e6548b9b6693527fc7ba215,2026-09-13T00:21:32+08:00,merge,3da1e084df46d5810fd10c8fa6f1f70b893eec51 b2e2949b360b32ce12a21b45aae3632e26288102,"242,272","C16,C17,C19,C20",True,True,merge: bot/T1b-ui-followup into task branch,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/7e5d9a32408d3c982e6548b9b6693527fc7ba215
05fe716933b29fa75921e54baa600e6baa30b1e8,2026-09-13T00:21:26+08:00,PR-child,3da1e084df46d5810fd10c8fa6f1f70b893eec51,"242,272","C16,C17,C19,C20",True,True,fix(bots): peer reports carry one-line summaries and artifact references,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/05fe716933b29fa75921e54baa600e6baa30b1e8
b2e2949b360b32ce12a21b45aae3632e26288102,2026-09-13T00:21:25+08:00,PR-child,3da1e084df46d5810fd10c8fa6f1f70b893eec51,"242,272","C16,C17,C19,C20",True,True,"fix(web): Bot page follow-up: editor dialog, list card, fluid column, schedule popover, peer panel",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/b2e2949b360b32ce12a21b45aae3632e26288102
3da1e084df46d5810fd10c8fa6f1f70b893eec51,2026-09-12T21:02:45+08:00,merge,8bc8e27d31565563f185b793fcedf6d91910252e db56f1bfa377aad1a311306c11e5f12018c66a15,"242,272","C16,C17,C19,C20",True,True,merge: origin/dev (v4.19.4) into task branch,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/3da1e084df46d5810fd10c8fa6f1f70b893eec51
8bc8e27d31565563f185b793fcedf6d91910252e,2026-09-12T21:00:18+08:00,PR-child,4fa17059efc0c3a744ce4cacd127a2c8eeadb7df,"242,272","C16,C17,C19,C20",True,True,build(web): rebuild mms_web_static after T1/T3/T2 merges,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/8bc8e27d31565563f185b793fcedf6d91910252e
4fa17059efc0c3a744ce4cacd127a2c8eeadb7df,2026-09-12T21:00:13+08:00,merge,2a5b5d5c5b412629012df63c17760066f74ff4cd a1d86d3c5939c67469f6fd72d14adf26d40292de,"241,242,272",C17,True,True,merge: bot/T2-coordinator into task branch (T2 coordinator plan),旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/4fa17059efc0c3a744ce4cacd127a2c8eeadb7df
2a5b5d5c5b412629012df63c17760066f74ff4cd,2026-09-12T20:59:31+08:00,merge,262f9b9515359846ca6081551b415e59c8ed7eaf 45a714c4108680d798a155b0c9c7ab2c2a8e56ac,"240,242,272",C20,True,True,merge: bot/T3-notify into task branch (T3 retry and notify),旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/2a5b5d5c5b412629012df63c17760066f74ff4cd
262f9b9515359846ca6081551b415e59c8ed7eaf,2026-09-12T20:59:31+08:00,merge,c280dd3b68e2c34fe68342d80b182910ca6b93d3 1e7fcf867fbad25feb2c0242b3f00fb85b13eb87,"239,242,272","C16,C12",True,True,merge: bot/T1-ui into task branch (T1 visual system),旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/262f9b9515359846ca6081551b415e59c8ed7eaf
a1d86d3c5939c67469f6fd72d14adf26d40292de,2026-09-12T20:58:32+08:00,PR-child,c280dd3b68e2c34fe68342d80b182910ca6b93d3,"241,242,272",C17,True,True,feat(bots): coordinator plan produced by the Bot's model and executed by the runtime,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/a1d86d3c5939c67469f6fd72d14adf26d40292de
45a714c4108680d798a155b0c9c7ab2c2a8e56ac,2026-09-12T20:58:32+08:00,PR-child,c280dd3b68e2c34fe68342d80b182910ca6b93d3,"240,242,272",C20,True,True,feat(bots): bounded retry for infrastructure errors and result delivery,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/45a714c4108680d798a155b0c9c7ab2c2a8e56ac
1e7fcf867fbad25feb2c0242b3f00fb85b13eb87,2026-09-12T20:58:31+08:00,PR-child,c280dd3b68e2c34fe68342d80b182910ca6b93d3,"239,242,272","C16,C12",True,True,feat(web): Bot page visual system on Pilot theme tokens,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/1e7fcf867fbad25feb2c0242b3f00fb85b13eb87
db56f1bfa377aad1a311306c11e5f12018c66a15,2026-09-12T17:45:45+08:00,merge,8b4271b5fdbaa947ba0e59a53a15680f56218afc 7da5123e0f34b369e72a12b6f54c912299ee3d1d,"237,272","C22,C24",True,True,Merge pull request #237 from CtriXin/codex/release-v4.20.0,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/db56f1bfa377aad1a311306c11e5f12018c66a15
7da5123e0f34b369e72a12b6f54c912299ee3d1d,2026-09-12T17:39:59+08:00,PR-child,8b4271b5fdbaa947ba0e59a53a15680f56218afc,"237,272","C22,C24",True,True,chore: prepare v4.20.0 Windows Preview release,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/7da5123e0f34b369e72a12b6f54c912299ee3d1d
8b4271b5fdbaa947ba0e59a53a15680f56218afc,2026-09-12T16:39:01+08:00,merge,99a31c75bc39a3c51cce1e68d7c5276a338e26d2 b4c43fc9f205b3529b965367dcc3675ca4dfcc78,"231,272","C09,C10,C22",True,True,Merge pull request #231 from CtriXin/codex/stride-855b1bed42aa43bb-windows,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/8b4271b5fdbaa947ba0e59a53a15680f56218afc
99a31c75bc39a3c51cce1e68d7c5276a338e26d2,2026-09-12T16:34:12+08:00,merge,2614c6b6b8664f1baf13ee3711332cd3a76557d3 419296d4ee1ba307b1393078aa6fbe5ccd28a74a,"236,272","C01,C12",True,True,Merge pull request #236 from CtriXin/codex/fix-pilot-settings,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/99a31c75bc39a3c51cce1e68d7c5276a338e26d2
419296d4ee1ba307b1393078aa6fbe5ccd28a74a,2026-09-12T16:28:37+08:00,PR-child,4f09d60a8f47191b65ed7d0c979fe0b0402bb335,"236,272","C01,C12",True,True,test: cover first-run setup with legacy MMS present,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/419296d4ee1ba307b1393078aa6fbe5ccd28a74a
b4c43fc9f205b3529b965367dcc3675ca4dfcc78,2026-09-12T16:11:34+08:00,PR-child,9d36f4e0f8ee8de8e8ad48022cba4fd1ca07d91f,"231,272","C09,C10,C22",True,True,test: record hosted Windows Pi bootstrap gap,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/b4c43fc9f205b3529b965367dcc3675ca4dfcc78
9d36f4e0f8ee8de8e8ad48022cba4fd1ca07d91f,2026-09-12T16:03:24+08:00,PR-child,6284691d47be924a6b1734978debca2118b7b8db,"231,272","C09,C10,C22",True,True,fix: resolve Pi cmd shim on Windows,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/9d36f4e0f8ee8de8e8ad48022cba4fd1ca07d91f
4f09d60a8f47191b65ed7d0c979fe0b0402bb335,2026-09-12T16:00:43+08:00,PR-child,2614c6b6b8664f1baf13ee3711332cd3a76557d3,"236,272","C01,C12",True,True,fix: repair Pilot first-run model settings flow,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/4f09d60a8f47191b65ed7d0c979fe0b0402bb335
c280dd3b68e2c34fe68342d80b182910ca6b93d3,2026-09-12T16:00:16+08:00,PR-child,6a223c7cc89742f4e980966e729003386796de21,"242,272","C16,C17,C19,C20",True,True,"docs(bots): record baseline commit, reviewer split and dispatch prompt in work-packet README",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/c280dd3b68e2c34fe68342d80b182910ca6b93d3
6a223c7cc89742f4e980966e729003386796de21,2026-09-12T15:59:47+08:00,PR-child,b3d18c86bf3334a1d0653369d199b9a414b4f122,"242,272","C16,C17,C19,C20",True,True,"docs(bots): positioning, roadmap, BOTS reference, browser providers, continuation",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/6a223c7cc89742f4e980966e729003386796de21
b3d18c86bf3334a1d0653369d199b9a414b4f122,2026-09-12T15:59:47+08:00,PR-child,51e85fd1776d2687b6eab9ef445e9a415e47ca00,"242,272","C16,C17,C19,C20",True,True,feat(web): Bot workbench UI,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/b3d18c86bf3334a1d0653369d199b9a414b4f122
51e85fd1776d2687b6eab9ef445e9a415e47ca00,2026-09-12T15:59:47+08:00,PR-child,4f4df1aefc23c720500d1fb57a2697b6c5d4b9e3,"242,272","C16,C17,C19,C20",True,True,"feat(bots): Bot runtime, executor, memory, communications, coordinator",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/51e85fd1776d2687b6eab9ef445e9a415e47ca00
6284691d47be924a6b1734978debca2118b7b8db,2026-09-12T15:52:03+08:00,PR-child,e0581cde8d444d0e3d44af010067dc2d606fcff4,"231,272","C09,C10,C22",True,True,ci: install tomli-w for Windows config writes,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/6284691d47be924a6b1734978debca2118b7b8db
4f4df1aefc23c720500d1fb57a2697b6c5d4b9e3,2026-09-12T15:44:01+08:00,PR-child,a1348e3c73296234600adb83b52b1cde0f551af1,"242,272","C16,C17,C19,C20",True,True,docs(bots): work packets for the Bot deepening phase,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/4f4df1aefc23c720500d1fb57a2697b6c5d4b9e3
e0581cde8d444d0e3d44af010067dc2d606fcff4,2026-09-12T15:43:46+08:00,PR-child,7596f0f2acea84d5dad43e0bb864012bdf5a8a2b,"231,272","C09,C10,C22",True,True,test: capture Windows worker diagnostics,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/e0581cde8d444d0e3d44af010067dc2d606fcff4
2614c6b6b8664f1baf13ee3711332cd3a76557d3,2026-09-12T15:16:24+08:00,merge,49a8b898ec53fcdcbe3f39d70c056c5e86f31aac c6ee5fa8b433b7822747042622946eb3030aa56c,"235,272",C24,True,True,Merge pull request #235 from CtriXin/codex/release-v4.19.4,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/2614c6b6b8664f1baf13ee3711332cd3a76557d3
7596f0f2acea84d5dad43e0bb864012bdf5a8a2b,2026-09-12T15:13:29+08:00,PR-child,75cfb7b014bf61b79e9e9ecfadbee4be1042ca4d,"231,272","C09,C10,C22",True,True,test: make Windows acceptance suite portable,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/7596f0f2acea84d5dad43e0bb864012bdf5a8a2b
c6ee5fa8b433b7822747042622946eb3030aa56c,2026-09-12T15:09:40+08:00,PR-child,49a8b898ec53fcdcbe3f39d70c056c5e86f31aac,"235,272",C24,True,True,chore: release v4.19.4,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/c6ee5fa8b433b7822747042622946eb3030aa56c
49a8b898ec53fcdcbe3f39d70c056c5e86f31aac,2026-09-12T15:05:29+08:00,merge,b6691406e3bcaf6cbab2dcdb4a51861a54d29cb9 d54aec7eed20a5b1dfc1015cddec527c589f2b26,"233,272",C02,True,True,Merge pull request #233 from CtriXin/claude/issue-230-context-single-truth,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/49a8b898ec53fcdcbe3f39d70c056c5e86f31aac
75cfb7b014bf61b79e9e9ecfadbee4be1042ca4d,2026-09-12T14:59:31+08:00,PR-child,1567a28c2b8bc41aa855d26fa4140aff2ff1c514,"231,272","C09,C10,C22",True,True,test: keep Windows install lock suite portable,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/75cfb7b014bf61b79e9e9ecfadbee4be1042ca4d
b6691406e3bcaf6cbab2dcdb4a51861a54d29cb9,2026-09-12T14:47:57+08:00,merge,3ecf9ffec9ab350f5fa733f6cf35d452b5d67de5 b7e44f223a4ec0f5243806035e219d6381a5a85b,"234,272","C09,C10",True,True,fix: keep public installer on mms entrypoint,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/b6691406e3bcaf6cbab2dcdb4a51861a54d29cb9
d54aec7eed20a5b1dfc1015cddec527c589f2b26,2026-09-12T14:46:19+08:00,PR-child,ace7f9b11ac45a5cdb10c17867481f0ba3cbe1e7,"233,272",C02,True,True,test(capability): a context the user set in Pilot is final in every harness (#230),旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/d54aec7eed20a5b1dfc1015cddec527c589f2b26
b7e44f223a4ec0f5243806035e219d6381a5a85b,2026-09-12T14:42:19+08:00,PR-child,3ecf9ffec9ab350f5fa733f6cf35d452b5d67de5,"234,272","C09,C10",True,True,fix: keep public installer on mms entrypoint,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/b7e44f223a4ec0f5243806035e219d6381a5a85b
1567a28c2b8bc41aa855d26fa4140aff2ff1c514,2026-09-12T14:38:38+08:00,PR-child,1b30a71a758669eed1b90e70677bc6ed4c978e82,"231,272","C09,C10,C22",True,True,test: assert the restarted Windows Pilot pid,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/1567a28c2b8bc41aa855d26fa4140aff2ff1c514
ace7f9b11ac45a5cdb10c17867481f0ba3cbe1e7,2026-09-12T14:15:24+08:00,PR-child,185df2c3cf3bcdaf8a6fd203f38299a04234cb81,"233,272",C02,True,True,fix(capability): MiMo's Anthropic endpoint keeps the 256K plain mode (#230),旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/ace7f9b11ac45a5cdb10c17867481f0ba3cbe1e7
1b30a71a758669eed1b90e70677bc6ed4c978e82,2026-09-12T14:27:05+08:00,PR-child,d96f7293c0350e7ba6607d8d6b9826ea696265a0,"231,272","C09,C10,C22",True,True,fix: complete Windows Pilot shutdown handshake,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/1b30a71a758669eed1b90e70677bc6ed4c978e82
d96f7293c0350e7ba6607d8d6b9826ea696265a0,2026-09-12T14:11:16+08:00,PR-child,c0c94b5d9664b2eef8f522f08688a12b6e2095d6,"231,272","C09,C10,C22",True,True,fix: detect Windows junction reparse points,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/d96f7293c0350e7ba6607d8d6b9826ea696265a0
3ecf9ffec9ab350f5fa733f6cf35d452b5d67de5,2026-09-12T14:06:32+08:00,merge,57c421f79a4a157e3d6fd360be9b32c37c11b23c 4a51cd53d5e9f540b90fc32f1504d3f9ee28ea47,"232,272","C09,C11",True,True,feat: guide safe upgrades across config roots,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/3ecf9ffec9ab350f5fa733f6cf35d452b5d67de5
